condition_id,batch_id,pressure_axis,expected_pressure_axes,expected_pressure_count,intervention_role,variant,pressure_level,pair_id,pressure_pair_key,physical_strategy_id,coordinator_pressure_kind,coordinator_shape_id,scenario_level,join_shape_id,planned_counterfactual_pair,result_equivalence_status,is_negative_control,is_calibration,network_subblock,template_id,logical_question_id,sql_shape_id,param_json,dataset_profile_id,dataset_size_class,dataset_skew_level,regional_distribution,runtime_config_id,topology_id,execution_strategy,physical_execution_count,repetition_count,stable_identity_valid,sentinel_flag
cond-be04c90171d02d39cdf5,batch-110-remote,remote_path,remote_path,1,calibration,stressed,stressed,pair-a94749fb094f251feb01a7e9,remote_main__selective_filter,,,,,,True,pending_execution,False,True,bundled_remote,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-55fc56b7ec88f402,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 100}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-be23c14d0abfce2b792c,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,mitigated,mitigated,pair-06f5ff384f52b329992f0b3a,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-bba13ef65afac26f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 4}",raw-large-balanced-v1,large,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-be46c4ad93c25d80ab78,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-f772a4951d609057d7d365eb,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-d7495f020724dd30,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 2}",raw-large-balanced-v1,large,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-beb200fad16d39663331,batch-110-remote,remote_path,remote_path,1,positive_case,mitigated,mitigated,pair-66c9f9013ec152e0a0b767c9,remote_main__raw_wide,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-2d78acb1e9ba2eec,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 7, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-bed6718d93dad0d2548a,batch-110-remote,remote_path,,0,negative_control,stressed,stressed,pair-7d08d3df8077891c7519db94,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-7bc17a4db0f519ac,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 60}",pilot-balanced-v1,medium,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,etl_materialized,3,3,True,false
cond-bedf708889573003939a,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-4aa98d824f6b81bd5c222c11,repartition__segment_aggregate__sparse,repartition_mapmerge_join,,,sparse,segment_aggregate,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_user_join_pair,user_segment_topk,sql-79c2889f8353c00e,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 1, ""tenant_id_filter"": 0, ""tenant_modulus"": 16, ""user_id_max"": 5}",pilot-balanced-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-bf34a91ccea9bdb1689c,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-30469fe7900b22fcab0a28ec,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-97df5e22743e5a8b,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 4}",pilot-balanced-v1,medium,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-bf4341bc5af8d94e4736,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-b9cbe4b3ea2f6a49de4f7c13,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-bba13ef65afac26f,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 50000, ""tenant_modulus"": 4}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-bf76555ec318986b1d7e,batch-130-repartition,repartition_join,,0,negative_control,stressed,stressed,pair-483d13ed9df713e59345e12f,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-7d384f04f17ef6fd,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",raw-large-balanced-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-bfad87ef27d82478c314,batch-110-remote,remote_path,remote_path,1,positive_case,stressed,stressed,pair-122d782337ae4873e933f430,remote_main__raw_region_rollup,,,,,,True,pending_execution,False,False,bundled_remote,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,sql-5169e003072141cf,"{""as_of_unix"": 1782864000, ""lookback_days"": 7}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_raw_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-c0d43b81a6b4354bcd3e,batch-130-repartition,repartition_join,repartition_join,1,positive_case,stressed,stressed,pair-b9c315329fea2e2f4ba1a74c,repartition__segment_aggregate__broad,repartition_mapmerge_join,,,broad,segment_aggregate,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_repartition_user_join_pair,user_segment_topk,sql-a3013285c601c50d,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 30, ""tenant_id_filter"": 0, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",pilot-balanced-wide-global-dim-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-c120ae00d5a9dd6c7a89,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-cde94caab333e84d92fe5512,remote_cal_delay__selective_filter,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_delay_20ms,eu_us_gac,multiregion_union,3,3,True,false
cond-c25fcf1c61aba9b8067d,batch-130-repartition,repartition_join,,0,negative_control,stressed,stressed,pair-0de6a2cab122fb5257f83c2f,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-8a2061c91b9cc2b2,"{""as_of_unix"": 1782864000, ""lookback_days"": 1}",raw-large-balanced-wide-global-dim-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-c31c794444643bc7e848,batch-110-remote,remote_path,,0,negative_control,mitigated,mitigated,pair-c947714dd1fa88de85b5ae3f,remote_main__etl_local_control,,,,,,True,pending_execution,True,False,bundled_remote,gac_etl_top_tenants,top_tenants,sql-cd44e0d9d7590f81,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 1}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_mitigated,eu_us_gac,etl_materialized,3,3,True,false
cond-c33c8f905aeee1af4b6b,batch-110-remote,remote_path,remote_path,1,calibration,stressed,stressed,pair-10d02ef735c08ce376cd8798,remote_cal_delay__raw_wide,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-5c4f96289bbcb16a,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 30, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_delay_80ms,eu_us_gac,multiregion_union,3,3,True,false
cond-c3820ed75c7d61eaa10d,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-d96c49eaf363d93285ae01e9,repartition__row_sample__broad,colocated_distributed_join,,,broad,joined_row_sample,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_joined_event_sample_pair,joined_event_sample,sql-bd4ac4ef9aecf96c,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 30, ""tenant_id_filter"": 0, ""tenant_modulus"": 1, ""user_id_max"": 2147483647}",pilot-balanced-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-c3b145a169fcb4d35e00,batch-110-remote,remote_path,remote_path,1,calibration,stressed,stressed,pair-c617c8e736bf0563a632feac,remote_cal_delay__raw_wide,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-5c4f96289bbcb16a,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 30, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_delay_80ms,eu_us_gac,multiregion_union,3,3,True,false
cond-c3f81cbcec3c9d0d8dcf,batch-100-gac,gac_finalization,,0,negative_control,mitigated,mitigated,pair-2034afdb01f7315139905266,gac__selective_filter_control,,negative_control,selective_summary,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-91d79dc98031e3ca,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 500}",raw-small-balanced-v1,small,balanced,balanced,pressure_gac_memory_mitigated,eu_us_gac,multiregion_union,3,3,True,false
cond-c4bae3bec7ff991b6b12,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-f38ec1d770d9838c0088bea6,repartition__user_topk__moderate,colocated_distributed_join,,,moderate,user_value_topk,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_user_value_topk_pair,joined_user_value_topk,sql-bb38668d7a99c4b2,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 7, ""tenant_id_filter"": 0, ""tenant_modulus"": 4, ""user_id_max"": 25}",raw-large-balanced-wide-global-dim-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-c55f8e241f51447ab51d,batch-110-remote,remote_path,remote_path,1,calibration,mitigated,mitigated,pair-a4a8187b03c0cd4993fa52f9,remote_cal_fetch__selective_filter,,,,,,True,pending_execution,False,True,fetch_only,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_fetch_10000,eu_us_gac,multiregion_union,3,3,True,false
cond-c65dd4c76657bc34b12e,batch-100-gac,gac_finalization,,0,negative_control,stressed,stressed,pair-0d2ba08b5d61e86c106e7dac,gac__selective_filter_control,,negative_control,selective_summary,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-ebe58e2c7dbf8ccf,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 900}",pilot-balanced-v1,medium,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-c6af44368201e7a7005b,batch-110-remote,remote_path,remote_path,1,calibration,mitigated,mitigated,pair-e5ce143aca9ea4f4be89f5fd,remote_cal_bandwidth__raw_wide,,,,,,True,pending_execution,False,True,bandwidth_only,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-5c4f96289bbcb16a,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 30, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_bandwidth_unlimited,eu_us_gac,multiregion_union,3,3,True,false
cond-c7d8863eec612003c933,batch-100-gac,gac_finalization,,0,negative_control,stressed,stressed,pair-c2bb5beb894d36c760806f17,gac__selective_filter_control,,negative_control,selective_summary,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-b3d1f2c008f7bca2,"{""as_of_unix"": 1782864000, ""lookback_days"": 30, ""min_value"": 950}",raw-large-balanced-v1,large,balanced,balanced,pressure_gac_memory_stressed,eu_us_gac,multiregion_union,3,3,True,false
cond-c7f67cca583e6af94ecb,batch-130-repartition,repartition_join,,0,negative_control,mitigated,mitigated,pair-1fa696f940dafe8523510cfa,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-7d384f04f17ef6fd,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",raw-large-balanced-wide-global-dim-v1,large,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-c84ca2b4f99de9877018,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-54d1ade38c47639f952b532f,gac__group_merge_fanin,gac_raw_aggregate,"fanin,group_merge,sort_topk",user_group_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_user_topk,user_value_topk,sql-d1b4cd72e33f805a,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 100, ""tenant_modulus"": 2}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-c9ad3a371f38f65677ed,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,mitigated,mitigated,pair-fb25ef68bed9263239a6194e,gac__global_topk,regional_topk_candidates,"fanin,sort_topk",event_topk,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_regional_event_topk,event_raw_wide_sample,sql-8fb38ba62489875e,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""limit_k"": 100}",raw-small-balanced-v1,small,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-ca0cbd45c721f3e91f53,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-e7258b50f776cc6580bdedc4,remote_cal_fetch__raw_wide,,,,,,True,pending_execution,False,True,fetch_only,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,sql-5c4f96289bbcb16a,"{""as_of_unix"": 1782864000, ""limit_k"": 10000, ""lookback_days"": 30, ""min_value"": 0, ""payload_repeat"": 8, ""payload_width"": 256}",raw-small-balanced-v1,small,balanced,balanced,pressure_remote_fetch_2000,eu_us_gac,multiregion_union,3,3,True,false
cond-ca2c9b565705c6fdc167,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,mitigated,mitigated,pair-5aeb76f66ae2a3daa120a7a3,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-55881f9516cbaec4,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-24 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 2}",raw-large-balanced-v1,large,balanced,balanced,pressure_regional_memory_mitigated,eu_us_gac,fdw_raw,3,3,True,false
cond-ca414c43e6c588aabed0,batch-110-remote,remote_path,remote_path,1,calibration,mitigated,mitigated,pair-45f3e252daadb61d7017ab37,remote_cal_bandwidth__rollup,,,,,,True,pending_execution,False,True,bandwidth_only,gac_fdw_multiregion_raw_region_rollup,event_full_scan_summary,sql-51e7cd650ada18c1,"{""as_of_unix"": 1782864000, ""lookback_days"": 30}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_bandwidth_unlimited,eu_us_gac,multiregion_union,3,3,True,false
cond-ca6ce87ad49a3784ad72,batch-110-remote,remote_path,remote_path,1,calibration,intermediate,intermediate,pair-2b82d581e7ef25cbd5d09f19,remote_cal_delay__join,,,,,,True,pending_execution,False,True,delay_only,gac_fdw_multiregion_global_user_join,global_user_topk,sql-1b5e3affbe96059e,"{""as_of_unix"": 1782864000, ""limit_k"": 100, ""lookback_days"": 14}",raw-large-balanced-v1,large,balanced,balanced,pressure_remote_delay_20ms,eu_us_gac,multiregion_union,3,3,True,false
cond-cab1be7ec85ca94eff48,batch-140-regional,regional_finalization,regional_finalization,1,positive_case,stressed,stressed,pair-c9215bdf4154f1ec701fa97a,regional__single_edge_user_topk,,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_regional_user_value_topk,user_value_topk,sql-13d20480ee1e7404,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-17 00:00:00+00"", ""limit_k"": 25000, ""tenant_modulus"": 1}",raw-small-balanced-v1,small,balanced,balanced,pressure_regional_memory_stressed,eu_us_gac,fdw_raw,3,3,True,false
cond-cb711b2fe889958a003a,batch-100-gac,gac_finalization,gac_finalization,1,positive_case,stressed,stressed,pair-b32d60864c7576e698ea797b,gac__global_distinct,gac_raw_distinct,"fanin,distinct_dedup",active_user_distinct,parameterized,,True,pending_execution,False,False,not_applicable,gac_fdw_coordinator_raw_distinct_users,distinct_active_users,sql-e41848f5b8124661,"{""as_of_unix"": 1782864000, ""cutoff_ts"": ""2026-06-01 00:00:00+00"", ""user_id_max"": 5}",pilot-balanced-v1,medium,balanced,balanced,default,eu_us_gac,multiregion_union,3,3,True,false
cond-cbc20b87d7250465905a,batch-130-repartition,repartition_join,,0,negative_control,stressed,stressed,pair-7bc4ff79f27f431e5d36f56d,repartition__reference_join_control,reference_table_join_control,,,control,reference_daily_aggregate,True,pending_execution,True,False,not_applicable,gac_fdw_tenant_tier_join,tenant_tier_daily_join,sql-8a2061c91b9cc2b2,"{""as_of_unix"": 1782864000, ""lookback_days"": 1}",raw-small-balanced-v1,small,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
cond-cbd6ef4b32df480ee0e9,batch-130-repartition,repartition_join,repartition_join,1,positive_case,mitigated,mitigated,pair-53d2917cfec18989ebccd608,repartition__segment_aggregate__sparse,colocated_distributed_join,,,sparse,segment_aggregate,True,pending_execution,False,False,not_applicable,gac_fdw_single_edge_colocated_user_join_pair,user_segment_topk,sql-c37094aea83f4f51,"{""as_of_unix"": 1782864000, ""limit_k"": 50, ""lookback_days"": 1, ""tenant_id_filter"": 0, ""tenant_modulus"": 16, ""user_id_max"": 5}",pilot-balanced-wide-global-dim-v1,medium,balanced,balanced,gac_force_remote_join,eu_us_gac,fdw_raw,3,3,True,false
