query_run_id,hard_cluster,max_membership,top2_margin,membership_entropy,nearest_center_distance,nearest_center_distance_baseline_percentile,display_state,membership_c0,membership_c1,membership_c2,membership_c3,frozen_p99_threshold,ood_above_frozen_p99,nearest_distance_over_p99,scaled_feature_fingerprint,query_id
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,2,0.35465604211370205,0.08576513778416034,1.3345211254881106,5.706993176094717,0.905295315682281,mixed_boundary,0.13542938443616004,0.2410236691205961,0.35465604211370205,0.2688909043295417,11.30732349021444,False,0.5047165388903617,32ca941d6a81395a94a552d374ffa981f22387f76ff42e43c3d0a56406227aa0,67
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,0,0.420946134709944,0.14757851279956996,1.2769536171886122,7.193540452770734,0.9266802443991853,mixed_boundary,0.420946134709944,0.27336762191037406,0.10383565947034668,0.20185058390933508,11.30732349021444,False,0.6361841915105862,5e15a5107ea1a1991b43cd4fd0c7491d2d72515704fb741a5b68798ea6bae032,69
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,2,0.3546561510519693,0.08576548062068334,1.3345211362105787,5.706993416974332,0.905295315682281,mixed_boundary,0.1354294316382926,0.24102374687845227,0.3546561510519693,0.26889067043128595,11.30732349021444,False,0.5047165601933354,c969cd17ee25aa1d4f652ddc9eb9c682e7eeb762d2a1122d33fc5ff25b2bfc60,70
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,0,0.44803020679706135,0.19597787599822902,1.264461419792627,7.753254146290945,0.9653767820773931,mixed_boundary,0.44803020679706135,0.2520523307988323,0.10838235502572328,0.19153510737838308,11.30732349021444,False,0.6856842959344667,fbc311a5d8b148be0804b56fe01afdd653d17c9fa1225e9e71537ed2dbee9bc8,71
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,0,0.308051050786527,0.02199897843561338,1.3637385099983925,11.701169663622434,0.9918533604887984,weak_prototype_coverage,0.308051050786527,0.2860520723509136,0.1733518332877062,0.23254504357485314,11.30732349021444,True,1.0348310697707406,fe276166e53483c9bbe3d19b378a3d3bc691870c9588f98b062d52bbad0b3f5f,72
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,0,0.25005992449593906,6.425828535155942e-05,1.3862943508006438,1614.3662943325476,1.0,weak_prototype_coverage,0.25005992449593906,0.2499956662105875,0.24997062950685706,0.2499737797866163,11.30732349021444,True,142.771743970149,988a3dfe4460e04f360b45accd1077cc9d4a30edac1a3012a915b7d268e50081,73
20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,0,0.27467873933934434,0.025219177600384585,1.3844396928042233,41.45240856536628,1.0,weak_prototype_coverage,0.27467873933934434,0.24945956173895975,0.2335152983776519,0.24234640054404405,11.30732349021444,True,3.6659788323240186,307f0a385fe100fc4aac702611097b7dbbdec8b157822980a8d9d6c24f7c967c,74
20260727T124329Z-stats-ceb-full-no-refit-v1__stats-ce--72f3957fc57f--_no_refit__stats_ceb_multiregion_count__query_id-75,0,0.32690206077754175,0.05713292656170632,1.3616044319552767,10.814968846249933,0.9816700610997964,weak_prototype_coverage,0.32690206077754175,0.2697691342158354,0.17652692778787343,0.2268018772187493,11.30732349021444,False,0.9564570126263213,153f2f16e60ef12e13390015d8f55f4fc266f51d9cad8ceb92f61bbe6c0a1539,75
20260727T124408Z-stats-ceb-full-no-refit-v1__stats-ce--1cc84b23aa7c--_no_refit__stats_ceb_multiregion_count__query_id-76,2,0.28817829573202985,0.038515663647882364,1.381317487164285,15.220522972551054,1.0,weak_prototype_coverage,0.2180949923175818,0.2440640798662409,0.28817829573202985,0.2496626320841475,11.30732349021444,True,1.3460765481524577,7a995c4f1aa79b0a17ced8a87505e40446a4bac98b89926bd797941280a43cb1,76
20260727T124424Z-stats-ceb-full-no-refit-v1__stats-ce--eeb4621fdf19--_no_refit__stats_ceb_multiregion_count__query_id-77,2,0.3183180952631138,0.07307367522931965,1.371800779165571,11.5696986009495,0.9918533604887984,weak_prototype_coverage,0.19931051275941805,0.2371269719436741,0.3183180952631138,0.24524442003379412,11.30732349021444,True,1.0232039979188818,f7e6aefda135c9f80577ddb8c69c72f4faf08e180869eee5a909efb6278a33de,77
