query_run_id,k,dominant_cluster,nearest_center,nearest_center_distance,frozen_p99_threshold,ood_above_frozen_p99,max_membership,top2_membership_margin,membership_c0,distance_c0,membership_c1,distance_c1,membership_c2,distance_c2,membership_c3,distance_c3,query_id,table_count_stratum,execution_status,comparison_status,plan_fingerprint,remote_plan_fingerprint
20260727T125059Z-stats-ceb-full-no-refit-v1__stats-ce--987611190541--_no_refit__stats_ceb_multiregion_count__query_id-94,4,1,1,0.18852221372840353,0.992091252236214,False,0.9764559499025552,0.9635883101108904,0.008236950752843112,1.0028193288097245,0.9764559499025552,0.18852221372840353,0.012867639791664822,0.8578598598166216,0.0024394595529368987,1.5352821225437956,94,3,completed,passed,c5ba88517a8abced8819ea2b6a8f3aba18abbe23bf624744afa56c4ee8a38b73,cdea667002ec5a2fe1fbd27fd739d6da3b74af086f661417652f6439ddc88a74
20260727T125118Z-stats-ceb-full-no-refit-v1__stats-ce--fd3faaa10393--_no_refit__stats_ceb_multiregion_count__query_id-95,4,1,1,0.40328707180672874,0.992091252236214,False,0.8043846564263079,0.7140209922127362,0.09036366421357163,0.8668197156494354,0.8043846564263079,0.40328707180672874,0.08417920541345586,0.8885971880228144,0.0210724739466647,1.4428666266347367,95,4,completed,passed,4c8cc1de3a5112703c41dafc11c0e05a7f6e2268465845b94d1a6c835968eadb,6015d7b04189d428f9ef9513ed69a4a8ae95fa385db2c23b7df9069e023b3940
20260727T125142Z-stats-ceb-full-no-refit-v1__stats-ce--852f591d0b8d--_no_refit__stats_ceb_multiregion_count__query_id-96,4,0,0,0.6894243704893497,0.992091252236214,False,0.36444524476594853,0.05103734720642217,0.36444524476594853,0.6894243704893497,0.09497333163655068,1.1038176812022535,0.31340789755952636,0.7268075907485735,0.22717352603797433,0.8134534968168395,96,4,completed,passed,0d81cb57db99665b2bc6b3fc4253c14df68f2981e9adbaff5149b61f943a2fda,31f2ee782c93cb48b04e840db647818eb38da676c3103e8e355605adcb2e3534
20260727T125158Z-stats-ceb-full-no-refit-v1__stats-ce--42450d7b2c45--_no_refit__stats_ceb_multiregion_count__query_id-97,4,3,3,0.7709552527601822,0.992091252236214,False,0.3483731382385827,0.01397980647991437,0.3343933317586683,0.7820862311666614,0.09257569079967064,1.2259446607729032,0.22465783920307833,0.8989018017779334,0.3483731382385827,0.7709552527601822,97,4,completed,passed,767f9d723afd1a2b7d9ff796c5f4bbae22fbc8fdbdaf1895266dd337a8f89809,f3a62d657dcd7a547b3de3e66e1deeec251febc7448f055778d42aaafdb39b18
20260727T125243Z-stats-ceb-full-no-refit-v1__stats-ce--c7456aa7194e--_no_refit__stats_ceb_multiregion_count__query_id-98,4,1,1,0.5149977180064413,0.992091252236214,False,0.7291566388009393,0.6062546712996687,0.1144289321883993,0.984702523329333,0.7291566388009393,0.5149977180064413,0.12290196750127058,0.9603886176932407,0.03351246150939088,1.5134580294403004,98,4,completed,passed,0135e976362087172a5e00b079b56568ec3e28755d497d85fcb60d36e4b2fabd,66a2dbc3b914996084816092192834e0be46f96044dc322cf0fde7cac66af85f
20260727T125315Z-stats-ceb-full-no-refit-v1__stats-ce--892b0264a82c--_no_refit__stats_ceb_multiregion_count__query_id-99,4,1,1,0.5893981541608638,0.992091252236214,False,0.6920157770911064,0.533805078842922,0.10830770810982251,1.1280246547713373,0.6920157770911064,0.5893981541608638,0.15821069824818437,0.9879087304894615,0.04146581655088665,1.578547999928136,99,4,completed,passed,b4bef12a10900f3f42235fbd901b95bfc50f3d9e693bacb40ee8619476e1177a,8afa0bbf7d3bad65bc2feb3babc3202087087dfcddb580dec7d08c9056de61f0
20260727T125449Z-stats-ceb-full-no-refit-v1__stats-ce--64b7a3f53030--no_refit__stats_ceb_multiregion_count__query_id-100,4,2,2,0.6765495210866137,0.992091252236214,False,0.4069464381817103,0.11857136662187207,0.2883750715598382,0.7632247207664409,0.11241528500658705,1.06132587148949,0.4069464381817103,0.6765495210866137,0.19226320525186447,0.87957720688195,100,4,completed,passed,81b7858c90e3e9cc121f48309a9693ad9b64ade12c89bf31e4aab4444014379f,7769d01e287f34187eae828e522f3b6dc63935f03036e7854b024241eaff767d
20260727T125505Z-stats-ceb-full-no-refit-v1__stats-ce--380f8e37fae8--no_refit__stats_ceb_multiregion_count__query_id-101,4,2,2,0.6748198844238739,0.992091252236214,False,0.44981044162171985,0.20039614217721335,0.2494142994445065,0.8295178492991954,0.12575946529150975,1.0541659126419836,0.44981044162171985,0.6748198844238739,0.1750157936422639,0.9390120662703275,101,4,completed,passed,da31301f6efa9d20d611b560ab398832165d75728ed913d58fcd2ac66ccf3f02,9c1f143cc7217d8c6f5fe8ba6e45377d259fde6e3772b7a2e308c3e9e5780fde
20260727T125521Z-stats-ceb-full-no-refit-v1__stats-ce--f24af4e7f9c9--no_refit__stats_ceb_multiregion_count__query_id-102,4,1,1,0.4201681887900747,0.992091252236214,False,0.8091655266905794,0.7197162147021483,0.07927904434925348,0.9473943852732157,0.8091655266905794,0.4201681887900747,0.08944931198843115,0.9082058547007363,0.022106116971735937,1.481347287210848,102,4,completed,passed,4fd960271cdf4c620521f584b64ef10ce63a306c1f08e30211451ca5284714ff,3574cb96277f50a4384c6fd620f5b7bdc339393bb3430db77e51fe95c4a25c43
20260727T125543Z-stats-ceb-full-no-refit-v1__stats-ce--ea7b4617c3ff--no_refit__stats_ceb_multiregion_count__query_id-103,4,3,3,0.7709552153303603,0.992091252236214,False,0.3483731590028174,0.013979824084459747,0.33439333491835765,0.7820862069252065,0.09257568357726108,1.2259446603033237,0.22465782250156394,0.8989018002776435,0.3483731590028174,0.7709552153303603,103,4,completed,passed,913fee336f4cc28b173fb1c9c3459fb68828fd343d51605d3601dbd455b07e88,de39a0326c86d8f51f456a50cd6e82ef3e1dd9ee8d1b3d975ba39011fa52202e
20260727T130133Z-stats-ceb-full-no-refit-v1__stats-ce--84d00162b479--no_refit__stats_ceb_multiregion_count__query_id-107,4,3,3,0.7709553200905265,0.992091252236214,False,0.34837310088702655,0.013979774812146573,0.33439332607488,0.7820862747732343,0.09257570379164445,1.2259446616176375,0.22465786924644893,0.8989018044767646,0.34837310088702655,0.7709553200905265,107,4,completed,passed,19ba9d19bd270465b1dfabe24c661b6c91b2a30522ec99475c49e10adbbdb00d,c1be1af06ee8d2c57fcbe1e1a4ae92f4eb2b12fb1adba7339ec8650058d53b88
20260727T130341Z-stats-ceb-full-no-refit-v1__stats-ce--d1b347af3b71--no_refit__stats_ceb_multiregion_count__query_id-109,4,0,0,0.6744848062129213,0.992091252236214,False,0.3918395004262726,0.11470667782873772,0.3918395004262726,0.6744848062129213,0.08952046240972163,1.130803736923297,0.27713282259753486,0.7614111953333331,0.2415072145664709,0.798977423534455,109,5,completed,passed,84c6b659cc2ce6d211562e1739942475d7b1c8455413bb2d0c7cc9e4e1b6402b,2dab8b4e12ebf47b9ae58bccdeefabe89fbf8c993674fd99792c2b5ee365dee8
20260727T130356Z-stats-ceb-full-no-refit-v1__stats-ce--1abc04aa22a1--no_refit__stats_ceb_multiregion_count__query_id-110,4,1,1,0.7532001218775641,0.992091252236214,False,0.5564432957341835,0.36631461338999405,0.18463899263864933,1.10813967390901,0.5564432957341835,0.7532001218775641,0.19012868234418948,1.0968343125844215,0.06878902928297773,1.5655826085387987,110,5,completed,passed,fb07ef2f28600a60cfac8a2ec3a23dcf41aae3490bb2f110187183569a719f4f,97b5d901315c11ac4f745ad85995315fafd133e27d753aef3193a69982b3fc27
20260727T130424Z-stats-ceb-full-no-refit-v1__stats-ce--3b5e49bb29a5--no_refit__stats_ceb_multiregion_count__query_id-111,4,1,1,0.38967501092345264,0.992091252236214,False,0.8182242584271288,0.735225512969037,0.08299874545809172,0.8680262209835167,0.8182242584271288,0.38967501092345264,0.0793729156916466,0.881703494903935,0.019404080423132904,1.4435947902431185,111,5,completed,passed,5b8eaf39e20f76488b3c41a67b46e0ae4afa998ccec132cea1fd0c01d6940976,8f826647edbbaf95f4b45a0f649525eb2c9bab1f7401035698c29cad641b4ff9
20260727T130446Z-stats-ceb-full-no-refit-v1__stats-ce--e64c0470e55f--no_refit__stats_ceb_multiregion_count__query_id-112,4,1,1,0.5571217195555588,0.992091252236214,False,0.6561517092163521,0.493150216128087,0.16300149308826511,0.9070568941506987,0.6561517092163521,0.5571217195555588,0.13901958073470397,0.9590140976510392,0.04182721696067887,1.4601280471543103,112,5,completed,passed,f54721bf6ca8b3ddeac0f8796d3b05a69f9bd907f878bffbd1a536e3be1158ea,26e8bb2c5d962cfecb7b520df7d7e2fdeb71aa4062513fe026acc1da63f16d13
20260727T130507Z-stats-ceb-full-no-refit-v1__stats-ce--3efb33ba5e98--no_refit__stats_ceb_multiregion_count__query_id-113,4,1,1,0.3796535605606258,0.992091252236214,False,0.8475484489728529,0.7792511667540316,0.06660890003571567,0.9247168520555498,0.8475484489728529,0.3796535605606258,0.06829728221882123,0.9166506827623468,0.017545368772610252,1.4749869866457674,113,4,completed,passed,1ebee6f082d58da0c91b534193fbfdd348cf99b4ab938028741a1b978001014a,59491ab9f1133a6cfc92830c6eac00d8fbf214fb372b2b373ff8668b0d6281f5
20260727T130916Z-stats-ceb-full-no-refit-v1__stats-ce--f9e8950598b1--no_refit__stats_ceb_multiregion_count__query_id-115,4,1,1,0.4442463152209117,0.992091252236214,False,0.7794761607364612,0.6784733333983992,0.10100282733806194,0.9083183573741158,0.7794761607364612,0.4442463152209117,0.09415824845581254,0.9309029304706434,0.025362763469664255,1.4732824900944839,115,4,completed,passed,485f4ce398b6449060faa377d7f1fb92f6476afaabc99f1f79ab5844ec28ed7c,da89d924595c898e45c3bfa8b180f0573aaa865b6a470078a719d2336d065f65
20260727T130948Z-stats-ceb-full-no-refit-v1__stats-ce--7067f463b57a--no_refit__stats_ceb_multiregion_count__query_id-116,4,3,3,0.7709551959014782,0.992091252236214,False,0.3483731697810151,0.01397983322254287,0.33439333655847225,0.7820861943420783,0.09257567982828914,1.225944660059582,0.22465781383222358,0.8989017994988879,0.3483731697810151,0.7709551959014782,116,4,completed,passed,68c5101a61b450ca7378c405e1240b29150dca6b19c95b5d99aec83d8b36e6e1,f58662f20d0e7f0696a70ca0c80019160e78d151dcbfb1bff2670f875dc70d21
20260727T131023Z-stats-ceb-full-no-refit-v1__stats-ce--bb01246ce148--no_refit__stats_ceb_multiregion_count__query_id-117,4,1,1,0.1461200125333287,0.992091252236214,False,0.9864864556819632,0.9787639873570687,0.004565102967477509,0.9590337544558456,0.9864864556819632,0.1461200125333287,0.007722468324894517,0.7978604685721057,0.0012259730256647765,1.5194040336303698,117,4,completed,passed,7867c5d130d2088732e5937fbc02d744aa11d92ab813235273f0c103a60dde78,c41639e402894b57c9b4ba5158863e7c6352d05982aebaac9ebf9b7bac9a3686
20260727T131047Z-stats-ceb-full-no-refit-v1__stats-ce--3e4025774092--no_refit__stats_ceb_multiregion_count__query_id-118,4,2,2,0.6748034160382281,0.992091252236214,False,0.44982951258050624,0.20042391365777268,0.24940559892273356,0.8295200425752166,0.12575807208521864,1.0541599164865185,0.44982951258050624,0.6748034160382281,0.17500681641154164,0.9390199425373442,118,4,completed,passed,900d33801d5a36f431cbc5249ae469d36259e434ae2591c71663a0cdf2e021ff,9c4dce4d0dcc698569e83746409305d2b49f3845064839e2f0d07358a70f0a87
20260727T131103Z-stats-ceb-full-no-refit-v1__stats-ce--a308b1d82662--no_refit__stats_ceb_multiregion_count__query_id-119,4,3,3,0.770955201176407,0.992091252236214,False,0.3483731668547412,0.013979830741558952,0.3343933361131822,0.7820861977583893,0.09257568084613259,1.2259446601257575,0.22465781618594405,0.898901799710319,0.3483731668547412,0.770955201176407,119,4,completed,passed,668dd7b6cddfee79b6e337b39ce0b6af438f2574ea423a5d534cda9340c1d110,2e909abb1183919d02b4ae5f58764dca05ede5fd5764fa9d9cced59edea2f7d3
20260727T131136Z-stats-ceb-full-no-refit-v1__stats-ce--127cd0e50e0b--no_refit__stats_ceb_multiregion_count__query_id-121,4,3,3,0.7709551964754104,0.992091252236214,False,0.34837316946262536,0.013979832952602411,0.33439333651002295,0.7820861947137858,0.09257567993903436,1.2259446600667823,0.22465781408831728,0.8989017995218924,0.34837316946262536,0.7709551964754104,121,4,completed,passed,cd1aac3248f66f496ea172366c21ed14c8c29b8f14b025247ea228f09d948572,43fd57cf6c236601b5593a65ec581fc93d29cd5ffb47bf93febdedf98ba1fca6
20260727T131207Z-stats-ceb-full-no-refit-v1__stats-ce--c931fe3227bd--no_refit__stats_ceb_multiregion_count__query_id-123,4,1,1,0.3744211208914583,0.992091252236214,False,0.8518253190977592,0.7850068549450433,0.06439939851680511,0.9244307766106097,0.8518253190977592,0.3744211208914583,0.06681846415271586,0.9125764529111188,0.016956818232719804,1.4747299556538178,123,4,completed,passed,dc99c506b3ea9c9c80d799a0ef2057beb877f7f4e617bab0d076d7395f77c236,55ff16f42abbfc4e1559576f2625da86f588bf539fc0c2f313684db75bc37418
20260727T131327Z-stats-ceb-full-no-refit-v1__stats-ce--f8ea0a3d067d--no_refit__stats_ceb_multiregion_count__query_id-124,4,1,1,0.5633982219418612,0.992091252236214,False,0.6730964037179338,0.5259288367210107,0.14716756699692307,0.9591980298423681,0.6730964037179338,0.5633982219418612,0.13795902851839562,0.9811377186977066,0.04177700076674757,1.4904399270557924,124,4,completed,passed,56f4868442ecc3912b9190ecb8a0591b4e3cf0067c6f1fc2bdac2b78b28d09a8,6029f62d036d21c7298b5b3ab3c72400a0a881cdeebd9449b6d75680e66a8b19
20260727T131357Z-stats-ceb-full-no-refit-v1__stats-ce--8c4afd677aa9--no_refit__stats_ceb_multiregion_count__query_id-125,4,3,3,0.7709551764358494,0.992091252236214,False,0.3483731805796008,0.01397984237791261,0.3343933382016882,0.7820861817351532,0.09257567607222643,1.2259446598153834,0.22465780514648456,0.8989017987186643,0.3483731805796008,0.7709551764358494,125,4,completed,passed,ce34782100b9b23853a5c4921acb47dfccbe1c3d4a0a2e594dcfdfae2d55612c,0878aa2aac56bdee566ac0016f5afdc4020e8ef04774236554c59ec5dd87f4c8
20260727T131430Z-stats-ceb-full-no-refit-v1__stats-ce--25359a07acac--no_refit__stats_ceb_multiregion_count__query_id-127,4,0,0,0.6932790729020244,0.992091252236214,False,0.35310822888821747,0.02562146701930179,0.35310822888821747,0.6932790729020244,0.09636587184921108,1.0922013152488104,0.3274867618689157,0.7118000632487238,0.22303913739365572,0.8142212966647607,127,5,completed,passed,3253f7fa59257657623c63a46dab316c7d4b7402835e015d61be0026c9a5da73,31f2ee782c93cb48b04e840db647818eb38da676c3103e8e355605adcb2e3534
20260727T131445Z-stats-ceb-full-no-refit-v1__stats-ce--8a66e3514ef9--no_refit__stats_ceb_multiregion_count__query_id-128,4,0,0,0.6931946754199851,0.992091252236214,False,0.3531370078477155,0.025718093637845663,0.3531370078477155,0.6931946754199851,0.09634717570434198,1.0921736733131002,0.32741891420986985,0.7117853289888127,0.2230969022380727,0.8140716123621302,128,5,completed,passed,16fe97aea412fb127c2bec000ef1d47f6cf11254685b0b3a9217149beb506553,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T131500Z-stats-ceb-full-no-refit-v1__stats-ce--0b203d14eb3f--no_refit__stats_ceb_multiregion_count__query_id-129,4,1,1,0.2546715435009764,0.992091252236214,False,0.940978666703788,0.9097789339849262,0.021907776953845805,0.9495633279240451,0.940978666703788,0.2546715435009764,0.031199732718861898,0.8390358871902917,0.0059138236235041775,1.5016869748485984,129,5,completed,passed,ea281186766148baea6cdffa39ee11a5b9c3d6d6599cb37add355bb03e1e0d99,be123b1704b994f96ebd8db41d419e5e6dce35a701a3f7f709592c4682272447
20260727T131521Z-stats-ceb-full-no-refit-v1__stats-ce--2315e0472c88--no_refit__stats_ceb_multiregion_count__query_id-130,4,3,3,0.770955248269745,0.992091252236214,False,0.348373140729657,0.013979808591922216,0.3343933321377348,0.7820862282584257,0.0925756899332018,1.2259446607165672,0.22465783719940635,0.8989018015979434,0.348373140729657,0.770955248269745,130,5,completed,passed,34b83458ae15f0d8a35f5fe9382b4649c885b870f4746ce9f2bd1589c991ba28,3784715d462fc3c49835c4488ee9185eab79f5de30ff2d51b709ff84d7913c10
20260727T131605Z-stats-ceb-full-no-refit-v1__stats-ce--521a6a556a0f--no_refit__stats_ceb_multiregion_count__query_id-131,4,3,3,0.7709552794041242,0.992091252236214,False,0.34837312345783306,0.013979793948350694,0.33439332950948236,0.7820862484226372,0.09257569594085058,1.2259446611071758,0.22465785109183414,0.8989018028459069,0.34837312345783306,0.7709552794041242,131,5,completed,passed,7f4149ac26344918c5eca57e6282ddf8206e2ddf4954b5c657136184fe5618ed,7af13bc19f1eef2887f77f9b74e911d2575b7921af9a4c70b892899135fc0833
20260727T131659Z-stats-ceb-full-no-refit-v1__stats-ce--8a1a9579cea7--no_refit__stats_ceb_multiregion_count__query_id-133,4,1,1,0.8535947031153089,0.992091252236214,False,0.4877488289057553,0.2562366058510838,0.2315122230546715,1.1079483625943893,0.4877488289057553,0.8535947031153089,0.19624442731659866,1.173927637522963,0.0844945207229744,1.5766322377073707,133,5,completed,passed,dcf12b2735d10c571d6c5ba90866e81b9ea732c26e9ed366cdcae2d0d24e5603,8ae62fc8cfe139c4cd71a103a2eca991cf45de7a35183620304d11b84e77a0d5
20260727T131741Z-stats-ceb-full-no-refit-v1__stats-ce--90f8401b547e--no_refit__stats_ceb_multiregion_count__query_id-134,4,3,3,0.7709552561424218,0.992091252236214,False,0.348373136362282,0.013979804889130143,0.33439333147315187,0.782086233357172,0.09257569145230315,1.225944660815336,0.22465784071226286,0.8989018019135038,0.348373136362282,0.7709552561424218,134,5,completed,passed,dd2e9c54667e701123c3ed7862dbfe24f9a0928da9d87a854894e92781bfc03a,121d84557a4a3e9423c8a0d132e12b36de8ba528da7dd3574bc029f60b27d2c8
20260727T131825Z-stats-ceb-full-no-refit-v1__stats-ce--f9de1e665444--no_refit__stats_ceb_multiregion_count__query_id-136,4,3,3,0.7709553042127743,0.992091252236214,False,0.34837310969521784,0.013979782279993747,0.3343933274152241,0.782086264489988,0.09257570072789466,1.2259446614184293,0.22465786216166342,0.8989018038403245,0.34837310969521784,0.7709553042127743,136,5,completed,passed,776f922d4ecbabe26003b391bf51f94f31f6387994bdbc4175b0c0fca7647fdb,3e99f2ced3e33db91771dea4d49530d94455e0e3b9647b285fd92097f8b83c55
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,4,3,3,0.770955188869228,0.992091252236214,False,0.3483731736821658,0.013979836530057133,0.33439333715210867,0.7820861897876374,0.09257567847135521,1.2259446599713613,0.2246578106943704,0.8989017992170198,0.3483731736821658,0.770955188869228,137,5,completed,passed,83b90f8c6364a6608ce050c3a1ea00cabab85a2accfa36ed12a5879d0878233b,e85579d1373689bcc979d045fac715db6dd7e5c03081ff7bbbbe94746bd3ecea
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,4,1,1,0.22573129534692224,0.992091252236214,False,0.9625677540482958,0.9424754138707061,0.013352667922603612,1.008890226555386,0.9625677540482958,0.22573129534692224,0.02009234017758962,0.8744440941847924,0.00398723785151098,1.5401303584969526,138,5,completed,passed,62b66e40d97e60364e5ecbcd657bdc0abcdfe3133c21e31a7c67a2c509a98a5a,6015d7b04189d428f9ef9513ed69a4a8ae95fa385db2c23b7df9069e023b3940
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,4,1,1,0.3228939638073641,0.992091252236214,False,0.8919227278138805,0.8379950910013181,0.042531602013507856,0.9367535500738515,0.8919227278138805,0.3228939638073641,0.053927636812562456,0.862065908817006,0.01161803336004914,1.4752921800740713,139,6,completed,passed,3d0a88b607b4fcb4f5f3f0a8792adf95314786a39271a7715bcbf1794d471c99,138f52f04036dc40b28dd68bb76b4b050c0f69314ba7ddfaa6b92e26e42105ff
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,4,3,3,0.7709553233182541,0.992091252236214,False,0.3483730990964432,0.013979773294036713,0.3343933258024065,0.7820862768636763,0.09257570441446242,1.225944661658134,0.22465787068668777,0.8989018046061444,0.3483730990964432,0.7709553233182541,140,7,completed,passed,0f6bdcd9d9ed7b4ef0ada1dea0fbf0a9b48aaa4cdf305f6d050905be22ae821f,2b617d1a221929392d09da47b16724724142b81e855460c5a94d58705cc91791
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,4,1,1,0.6939243380547766,0.992091252236214,False,0.5796646716278795,0.3999728844937595,0.17969178713411998,1.0455363377919153,0.5796646716278795,0.6939243380547766,0.17538215300673324,1.0544576020243304,0.06526138823126724,1.4903706983599463,141,7,completed,passed,7599c44a7c58c7a7cf0115878a831a79e45fce3f75aaace4d7493f6cde8cd3bf,5845b6d044729415666396a9f33974e1af9fad54750cfb8480be764e29bfd126
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,4,3,3,0.7709553237936579,0.992091252236214,False,0.3483730988327128,0.013979773070438184,0.3343933257622746,0.7820862771715723,0.09257570450619573,1.2259446616640985,0.22465787089881697,0.8989018046252004,0.3483730988327128,0.7709553237936579,142,7,completed,passed,48c8ffbb3668fb02193e5f4ba0eb91bace61c7c1960d81a28a94da300caa2015,5c5c034be257d5f5b51a4a71c2e3c6de43ecc3b594f2d18ee6ccebb0630e0d15
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,4,3,3,0.7709553114698722,0.992091252236214,False,0.34837310566933877,0.01397977886673335,0.3343933268026054,0.7820862691900564,0.09257570212821455,1.2259446615094791,0.2246578653998412,0.8989018041312158,0.34837310566933877,0.7709553114698722,143,7,completed,passed,66b3253f99ac24e683b9e1e8ccaff90d20eee115ce6884135fb800884dff7ff0,0ff4f319f8d80b755fd41a1118cd47443cfed0116ff5307aaeb34c6c2359bc5d
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,4,1,1,0.37622562611598476,0.992091252236214,False,0.852309813094839,0.7845598950447554,0.06323218891495042,0.9350376944092014,0.852309813094839,0.37622562611598476,0.06774991805008362,0.9127239018178955,0.016708079940126967,1.4898179553583957,144,6,completed,passed,d6acf31cae2f2848b3d2142bb4be1ec73a44858825863b08cfe6ff0e9c7c9b68,93f88c5fafa9ab6e4488e7db969072d1a864dedc6c21eef2038f5891ef0bf500
20260727T133321Z-stats-ceb-full-no-refit-v1__stats-ce--884fb2f9b52f--no_refit__stats_ceb_multiregion_count__query_id-145,4,0,0,0.6863837982880869,0.992091252236214,False,0.365225037683308,0.05324130343116157,0.365225037683308,0.6863837982880869,0.09427178136713765,1.102629515985421,0.3119837342521464,0.725298919323348,0.22851944669740792,0.808798069964308,145,6,completed,passed,2ecd4dc64460e26942ec987d5090d629867b61fd3f7e772147226d92ff4417ec,9147918ff43b4da8e96d4b22e33f6f05a4e119c58706e7199f1f81a831293923
20260727T133337Z-stats-ceb-full-no-refit-v1__stats-ce--5eec9cca207b--no_refit__stats_ceb_multiregion_count__query_id-146,4,1,1,0.31657412898510123,0.992091252236214,False,0.8970756080110666,0.8469156153635982,0.04182455571543069,0.9256879699564148,0.8970756080110666,0.31657412898510123,0.05015999264746842,0.8686413015075302,0.010939843626034321,1.480170340111619,146,6,completed,passed,838b04b389107f878c9b5152d22e5fafa95ff1670f2bafa33be5cd296b3ca0e7,f673ed8c1e9d74c25bb43508dc7c7f5a035c80ff46240fa586c02f950c6ce4ed
