query_run_id,database_sweep_id,dataset_id,dataset_profile_id,runtime_config_id,runtime_intervention_axis,corpus_cell_id,logical_question_id,execution_strategy,instance_id,template_id,execution_status,timed_out,collection_error_count,remote_error_count,intervention_role,intervention_axis,network_profile_id,configured_latency_ms,configured_jitter_ms,configured_loss_percent,fetch_size,work_mem,configured_shard_count,configured_region_count,configured_worker_count_per_region,configured_worker_count_total,observed_region_count_for_task_scope,configured_region_shard_slots,observed_region_shard_slots
20260626T211656Z-clean-run-eu-us-gac-v1__pilot-skew-h--a3b2d6145c64--__limit_k-250__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,multiregion_union,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-1__min_value-900__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T211712Z-clean-run-eu-us-gac-v1__pilot-skew-h--8e3d14ef1e75--__gac_fdw_top_tenants__lookback_days-14__limit_k-25,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-14__limit_k-25,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T211731Z-clean-run-eu-us-gac-v1__pilot-skew-h--f11c576af1c1--__gac_fdw_top_tenants__lookback_days-30__limit_k-10,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-30__limit_k-10,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T211748Z-clean-run-eu-us-gac-v1__pilot-skew-h--b72899402e84--__limit_k-250__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,fdw_raw,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_event_raw_wide_sample__lookback_days-1__min_value-500__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T211805Z-clean-run-eu-us-gac-v1__pilot-skew-h--791e2fabdc11--__limit_k-250__payload_repeat-16__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,fdw_raw,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_event_raw_wide_sample__lookback_days-1__min_value-900__limit_k-250__payload_repeat-16__payload_width-512,gac_fdw_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T211819Z-clean-run-eu-us-gac-v1__pilot-skew-h--e1d1fcb48293--ltiregion_top_tenants__lookback_days-30__limit_k-50,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,multiregion_union,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_top_tenants__lookback_days-30__limit_k-50,gac_fdw_multiregion_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T211841Z-clean-run-eu-us-gac-v1__pilot-skew-h--964acd95f2d6--_gac_fdw_top_tenants__lookback_days-30__limit_k-100,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-30__limit_k-100,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T211859Z-clean-run-eu-us-gac-v1__pilot-skew-h--eb9f0a11791a--__gac_fdw_top_tenants__lookback_days-30__limit_k-25,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-30__limit_k-25,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T211917Z-clean-run-eu-us-gac-v1__pilot-skew-h--a0bbd8492b14--__gac_fdw_top_tenants__lookback_days-7__limit_k-100,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-7__limit_k-100,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T211935Z-clean-run-eu-us-gac-v1__pilot-skew-h--d94f35d3a5a4--l__gac_fdw_top_tenants__lookback_days-1__limit_k-10,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-1__limit_k-10,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T211952Z-clean-run-eu-us-gac-v1__pilot-skew-h--afeb0f04ee43--l__gac_fdw_top_tenants__lookback_days-7__limit_k-25,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-7__limit_k-25,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212012Z-clean-run-eu-us-gac-v1__pilot-skew-h--40044624c021--__limit_k-100__payload_repeat-16__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,multiregion_union,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-1__min_value-900__limit_k-100__payload_repeat-16__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212028Z-clean-run-eu-us-gac-v1__pilot-skew-h--ac8636387738--__limit_k-250__payload_repeat-16__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,fdw_raw,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_event_raw_wide_sample__lookback_days-7__min_value-900__limit_k-250__payload_repeat-16__payload_width-512,gac_fdw_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212043Z-clean-run-eu-us-gac-v1__pilot-skew-h--3627857c6cc0--__limit_k-250__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,fdw_raw,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_event_raw_wide_sample__lookback_days-1__min_value-900__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212058Z-clean-run-eu-us-gac-v1__pilot-skew-h--f95c45032f1f--tiregion_top_tenants__lookback_days-30__limit_k-100,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,multiregion_union,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_top_tenants__lookback_days-30__limit_k-100,gac_fdw_multiregion_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212120Z-clean-run-eu-us-gac-v1__pilot-skew-h--4ed52efaa782--__gac_fdw_top_tenants__lookback_days-14__limit_k-50,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-14__limit_k-50,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212138Z-clean-run-eu-us-gac-v1__pilot-skew-h--908d172d1beb--__limit_k-250__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,multiregion_union,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-900__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212154Z-clean-run-eu-us-gac-v1__pilot-skew-h--5b86ed6bfc78--__limit_k-100__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,fdw_raw,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_event_raw_wide_sample__lookback_days-7__min_value-900__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212210Z-clean-run-eu-us-gac-v1__pilot-skew-h--72a7ee5701f3--__gac_fdw_top_tenants__lookback_days-1__limit_k-100,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-1__limit_k-100,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212227Z-clean-run-eu-us-gac-v1__pilot-skew-h--b216a6ddd829--__limit_k-100__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,fdw_raw,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_event_raw_wide_sample__lookback_days-1__min_value-900__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212242Z-clean-run-eu-us-gac-v1__pilot-skew-h--83ebc62615eb--__gac_fdw_top_tenants__lookback_days-30__limit_k-50,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-30__limit_k-50,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212300Z-clean-run-eu-us-gac-v1__pilot-skew-h--65ffde76f985--l__gac_fdw_top_tenants__lookback_days-7__limit_k-10,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-7__limit_k-10,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212318Z-clean-run-eu-us-gac-v1__pilot-skew-h--593faac8f53f--ltiregion_top_tenants__lookback_days-14__limit_k-25,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,multiregion_union,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_top_tenants__lookback_days-14__limit_k-25,gac_fdw_multiregion_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212340Z-clean-run-eu-us-gac-v1__pilot-skew-h--8dfc01af90e1--ltiregion_top_tenants__lookback_days-30__limit_k-10,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,multiregion_union,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_top_tenants__lookback_days-30__limit_k-10,gac_fdw_multiregion_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212403Z-clean-run-eu-us-gac-v1__pilot-skew-h--cc0ea747be4a--__limit_k-250__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,fdw_raw,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_event_raw_wide_sample__lookback_days-7__min_value-900__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212418Z-clean-run-eu-us-gac-v1__pilot-skew-h--5bfae2f1f4a0--l__gac_fdw_top_tenants__lookback_days-3__limit_k-25,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-3__limit_k-25,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212436Z-clean-run-eu-us-gac-v1__pilot-skew-h--d5c1e7f1ff6f--_gac_fdw_top_tenants__lookback_days-14__limit_k-100,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-14__limit_k-100,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212456Z-clean-run-eu-us-gac-v1__pilot-skew-h--714aae970f09--__limit_k-100__payload_repeat-16__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,multiregion_union,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-900__limit_k-100__payload_repeat-16__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212513Z-clean-run-eu-us-gac-v1__pilot-skew-h--e22cf3a03b19--l__gac_fdw_top_tenants__lookback_days-3__limit_k-50,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,fdw_raw,fdw_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_top_tenants__lookback_days-3__limit_k-50,gac_fdw_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212531Z-clean-run-eu-us-gac-v1__pilot-skew-h--82a891325bd3--__limit_k-100__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,fdw_raw,fdw_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_event_raw_wide_sample__lookback_days-1__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,1.0,2.0,2.0,1.0,32.0,32.0
20260626T212546Z-clean-run-eu-us-gac-v1__pilot-skew-h--ebbad6e5aaf1--__limit_k-250__payload_repeat-64__payload_width-512,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,event_raw_wide_sample,multiregion_union,mr_raw_wide_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-1__min_value-500__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212605Z-clean-run-eu-us-gac-v1__pilot-skew-h--269cc2dfde1c--tiregion_top_tenants__lookback_days-14__limit_k-100,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,multiregion_union,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_top_tenants__lookback_days-14__limit_k-100,gac_fdw_multiregion_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212629Z-clean-run-eu-us-gac-v1__pilot-skew-h--55c479fcc67b--ltiregion_top_tenants__lookback_days-7__limit_k-100,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,multiregion_union,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_top_tenants__lookback_days-7__limit_k-100,gac_fdw_multiregion_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212650Z-clean-run-eu-us-gac-v1__pilot-skew-h--65a9c8e4eced--ultiregion_top_tenants__lookback_days-1__limit_k-50,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,multiregion_union,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_top_tenants__lookback_days-1__limit_k-50,gac_fdw_multiregion_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
20260626T212712Z-clean-run-eu-us-gac-v1__pilot-skew-h--91e25080daf3--ultiregion_top_tenants__lookback_days-1__limit_k-10,20260626T211407Z-clean-run-eu-us-gac-v1__pilot-skew-heavy-v1__fetch_small__analytics_clients,pilot-skew-heavy-v1,pilot-skew-heavy-v1,fetch_small,fetch_size,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small,top_tenants,multiregion_union,mr_top_tenants_fetch_sensitivity__dataset-pilot-skew-heavy-v1__runtime-fetch_small__gac_fdw_multiregion_top_tenants__lookback_days-1__limit_k-10,gac_fdw_multiregion_top_tenants,completed,False,0,0,positive_case,fetch_size,,,,,100,,32.0,2.0,2.0,4.0,2.0,64.0,64.0
