decision_id,trajectory_id,source_state_id,target_state_id,action_id,feature_id,before_median,after_median,absolute_delta,relative_delta,status
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,coordinator_non_foreign_time_share_proxy,0.16096955484931694,0.07393748497785305,-0.08703206987146389,-0.7409915848850352,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,edge_boundary_wait_share,0.17934822111344148,0.5982863459743811,0.4189381248609396,1.0774678559603894,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,edge_remote_bytes_sum,52390184.0,52390184.0,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,edge_rtt_context_median_ms_max,0.4065,10.4,9.993500000000001,1.8495350020819092,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,edge_source_tx_bps_hmean,18892227.928002466,10105598.913493967,-8786629.014508499,-0.60601982779859,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,elapsed_seconds,5.767418,10.800118,5.032699999999999,0.6075375360584333,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,foreign_scan_time_share,0.839030445150683,0.926062515022147,0.08703206987146395,0.09861471529849945,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,gac_aggregate_time_share,,,,,unavailable
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,gac_blocking_input_to_final_rows_ratio,5.95343,5.95343,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,gac_fanin_to_final_rows_ratio,5.95343,5.95343,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,gac_hash_batch_excess,,,,,unavailable
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,gac_sort_time_share,0.9989288878505909,0.9994954836475067,0.0005665957969158697,0.0005670425210945998,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,gac_temp_written_per_final_row,0.0,0.03588,0.03588,1.9999999999442588,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,regional_actual_time_per_remote_row,0.006188449347686964,0.006013886112711495,-0.00017456323497546875,-0.0286114466411273,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,regional_input_to_remote_bytes_ratio,1.017652209982947,1.017652209982947,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,regional_input_to_remote_rows_ratio,4.877178366084761,4.877178366084761,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,regional_temp_written_per_remote_row,0.00646853998451313,0.00646853998451313,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,remote_citus_dependent_map_task_count_sum,,,,,unavailable
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,remote_citus_dependent_merge_task_count_sum,,,,,unavailable
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,remote_citus_repartition_fanout_ratio_max,,,,,unavailable
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,remote_citus_repartition_mapmerge_count,0.0,0.0,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,remote_region_actual_rows_max_share,0.6666577082454989,0.6666577082454989,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,remote_region_actual_time_cv,0.34846434456016767,0.31232418560283226,-0.03614015895733541,-0.10938494634089926,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,remote_region_has_aggregate_share,0.0,0.0,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,spill_location_count,1.0,2.0,1.0,0.6666666666664445,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,worker_task_scan_actual_rows_cv,0.38947231910793245,0.38947231910793245,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,worker_task_scan_actual_rows_max_share,0.01370611731529959,0.01370611731529959,0.0,0.0,observed
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,worker_task_temp_written_per_scan_row,,,,,unavailable
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,worker_time_cv,,,,,unavailable
