query_run_id,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Limit,main_node_type_count_SeqScan,main_node_type_count_Sort,main_node_type_count_ForeignScan,main_node_type_count_Hash,main_node_type_count_HashJoin,main_node_type_count_IncrementalSort,main_node_type_count_MergeAppend,main_node_type_count_SubqueryScan,main_node_type_count_Append,main_node_type_count_MergeJoin,main_node_type_count_CustomScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260724T224327Z-repeatability-v1__pilot-balanced-v1_--39121cff7924--c_fdw_multiregion_event_full_scan_summary__case-001,248.436,1.0,1.0,302.44,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999871194190858,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,2560.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,66.0,2.0,2.0,0.0001288058091420353,200000.0,2.0,2560.0,400000.0,512000000.0,200000.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,64.0,,0,64.0,64.0,0.0,0.015625,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.0,1.504,0.0,1.0,0.0,128.0,1.0,1.0,0.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.03125,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
20260724T224342Z-repeatability-v1__pilot-balanced-v1_--f19771bc7362--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,38.218,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963106389659322,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,193.0,200.0,0.003689361034067856,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.886705197443856,1.2938501708714751,3.886705197443856,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224355Z-repeatability-v1__pilot-balanced-v1_--39121cff7924--c_fdw_multiregion_event_full_scan_summary__case-001,236.483,1.0,1.0,302.44,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998731409868785,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,2560.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,66.0,2.0,2.0,0.0001268590131214554,200000.0,2.0,2560.0,400000.0,512000000.0,200000.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,64.0,,0,64.0,64.0,0.0,0.015625,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.0,1.504,0.0,1.0,0.0,128.0,1.0,1.0,0.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.03125,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
20260724T224409Z-repeatability-v1__pilot-balanced-v1_--24ccfd75cda8--_etl_global_user_topk__lookback_days-14__limit_k-50,0.062,9.0,4.0,1.73,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,,0.0,,,0.6931471805599453,0.6931471805599453,0.5198603854199589,,0.6931471805599453,,0.6931471805599453,,0.0,0.0,0.0,25.0,1.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
20260724T224423Z-repeatability-v1__pilot-balanced-v1_--39dfbb7c776b--time-default__gac_etl_local_rollup__lookback_days-7,0.477,6.0,6.0,60.09,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,6.0,,,,,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,25.0,1.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
20260724T224437Z-repeatability-v1__pilot-balanced-v1_--2eb038d165f6--_rollup__lookback_days-7__min_value-500__limit_k-50,1296.7,50.0,50.0,553.76,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9774172900439576,2.0,2.0,199954.0,0.0034507936825469857,0.5017253968412735,0.9931221466876657,1.0,0.0,2.0,4798464.0,0.0034144259496372174,0.5017072129748186,0.9931943853679286,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,199954.0,899.02,3999.08,0.02258270995604236,1.0,199954.0,4798464.0,199954.0,4798464.0,1.0,3999.08,50.0,0.00025005751322804246,3999.08,2.0,1.0,1.0,1.0,16.0,3.1720017072129747,0.009292137191554058,37.16,0.009292137191554058,406.01621852326076,0.0,4.769041603602701,3.189177456142731,4.769041603602701,3.9855057821879494,,2.007292434011447,-0.0036867509224410597,1858.0,1.0,0.0,1136.0,1.0,7.527793987721444,64.0,,0,64.0,199954.0,0.16445088857453383,0.023365374036028286,199954.0,0.16445088857453383,0.023365374036028286,1.003450793682547,1.0034144259496371,1.4953839383058103,1.4953839383058103,1.5005620684117553,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0034507936825469857,0.5017253968412735,0.0034507936825469857,0.5017253968412735,0.1886109037651166,0.16250874499246262,0.046892564637867354,0.1886109037651166,0.16250874499246262,0.046892564637867354,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224452Z-repeatability-v1__pilot-balanced-v1_--4aea96052fee--__limit_k-100__payload_repeat-64__payload_width-512,251.997,100.0,100.0,196.33,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999404754818509,1.0,1.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,4013056.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,100422.0,1.0,1.0,5.952451814908423e-05,1003.2199999999999,100.0,4013056.0,100322.0,4025978040.3199997,1003.22,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,9.473845368716509,46.41,46.41,0.046261039452961464,1212.6522071957131,0.0,0.3477241134186479,0.17386205670932395,-0.3477241134186479,,,,-6.897814948078969,4641.0,1.0,1.0,5312.0,1.0,9.442900586834382,32.0,,0,32.0,100322.0,0.13640658621980864,0.03917386017025179,100322.0,0.13640658621980864,0.03917386017025179,1.0,1.0,1.2535635254480573,1.2535635254480573,1.2535635254480573,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.13640658621980864,0.13640658621980864,0.03917386017025179,0.13640658621980864,0.13640658621980864,0.03917386017025179,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224506Z-repeatability-v1__pilot-balanced-v1_--f19771bc7362--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,40.878,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971867508195117,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,193.0,200.0,0.0028132491804883307,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.886705197443856,1.2938501708714751,3.886705197443856,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224520Z-repeatability-v1__pilot-balanced-v1_--f19771bc7362--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,38.83,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965748132886945,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,193.0,200.0,0.0034251867113055776,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.886705197443856,1.2938501708714751,3.886705197443856,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224534Z-repeatability-v1__pilot-balanced-v1_--8af220979f3b--vent_filter_summary__lookback_days-1__min_value-100,1116.448,1.0,1.0,343.68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982193528046088,1.0,1.0,180358.0,0.0,1.0,1.0,1.0,0.0,1.0,2885632.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,180358.0,5671.0,180358.0,0.001780647195391148,1.0,180358.0,2885632.0,180358.0,2885632.0,1.0,180358.0,1.0,5.544528105212965e-06,180358.0,1.0,1.0,1.0,1.0,16.0,3.753016323633783,0.00732986615509154,1322.0,0.00732986615509154,480.3860894251242,0.0,2.990807887943313,1.4954039439716564,2.990807887943313,0.0,,,0.5897691231327988,1322.0,1.0,0.0,,1.0,7.187657164114956,32.0,,0,32.0,180358.0,0.137425838779944,0.0389558544672263,180358.0,0.137425838779944,0.0389558544672263,1.0,1.0,1.2465873429512415,1.2465873429512415,1.2465873429512415,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.137425838779944,0.137425838779944,0.0389558544672263,0.137425838779944,0.137425838779944,0.0389558544672263,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224549Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900,226.658,15.0,140.0,304.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889039875054046,1.0,1.0,20229.0,0.0,1.0,1.0,1.0,0.0,1.0,323584.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20229.0,604.4666666666667,1348.6,0.011096012494595322,1.0,20229.0,323584.0,20229.0,323584.0,1.0,1348.6,15.0,0.0007415097137772505,1348.6,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,-2.176171168138387,3.67878500807318,2.6770424481166515,3.67878500807318,-2.176171168138387,,-2.176171168138387,-1.5980135347584377,0.0,0.0,0.0,25.0,1.0,0.0,32.0,,0,32.0,20229.0,0.12435254233323227,0.03925058084927579,20229.0,0.12435254233323227,0.03925058084927579,1.0,1.0,1.2560185871768252,1.2560185871768252,1.2560185871768252,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.12435254233323227,0.12435254233323227,0.03925058084927579,0.12435254233323227,0.12435254233323227,0.03925058084927579,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224604Z-repeatability-v1__pilot-balanced-v1_--1525488dceb3--gion_global_user_join__lookback_days-1__limit_k-100,4011.146,18.0,18.0,1608.99,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.934629903773136,4.0,4.0,600000.0,0.0,0.5,1.0,1.0,0.0,2.0,19126272.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,11814.444444444445,33333.333333333336,0.06537009622686392,1.0,600000.0,19126272.0,600000.0,19126272.0,1.0,33333.333333333336,18.0,3e-05,33333.333333333336,4.0,2.0,2.0,2.0,32.0,24.032979976442874,0.09351833333333333,3117.277777777778,0.09351833333333333,3076.221436984688,0.0,6.45661265737732,2.6609627514315255,5.111018268193043,0.0,6.45661265737732,6.45661265737732,0.693142180597445,56111.0,1.0,2.0,4920.0,1.0,12.935104972379959,128.0,,0,128.0,600000.0,0.4428513670898322,0.015666666666666666,600000.0,0.4428513670898322,0.015666666666666666,1.0,1.0,2.005333333333333,2.005333333333333,2.005333333333333,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.4513446576619691,0.4427683137470273,0.03133333333333333,0.4513446576619691,0.4427683137470273,0.03133333333333333,1.0,1.0,3.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224622Z-repeatability-v1__pilot-balanced-v1_--4f19a423aa55--ion_global_user_join__lookback_days-30__limit_k-100,5114.431,18.0,18.0,1608.99,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.7493353610597152,4.0,4.0,600000.0,0.0,0.5,1.0,1.0,0.0,2.0,19126272.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,32599.333333333332,33333.333333333336,0.2506646389402848,1.0,600000.0,19126272.0,600000.0,19126272.0,1.0,33333.333333333336,18.0,3e-05,33333.333333333336,4.0,2.0,2.0,2.0,32.0,63.80768818931363,0.24829166666666666,8276.388888888889,0.24829166666666666,8167.384088232145,0.0,9.870468370078894,4.033005838986128,5.827417102244343,0.0,9.870468370078894,9.870468370078894,0.693142180597445,148975.0,1.0,6.0,8768.0,1.0,17.91154049812831,128.0,,0,128.0,600000.0,0.4428513670898322,0.015666666666666666,600000.0,0.4428513670898322,0.015666666666666666,1.0,1.0,2.005333333333333,2.005333333333333,2.005333333333333,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.4513446576619691,0.4427683137470273,0.03133333333333333,0.4513446576619691,0.4427683137470273,0.03133333333333333,1.0,1.0,3.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224641Z-repeatability-v1__pilot-balanced-v1_--2eb038d165f6--_rollup__lookback_days-7__min_value-500__limit_k-50,1373.751,50.0,50.0,553.76,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9732666254656046,2.0,2.0,199954.0,0.0034507936825469857,0.5017253968412735,0.9931221466876657,1.0,0.0,2.0,4798464.0,0.0034144259496372174,0.5017072129748186,0.9931943853679286,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,199954.0,898.9,3999.08,0.026733374534395345,1.0,199954.0,4798464.0,199954.0,4798464.0,1.0,3999.08,50.0,0.00025005751322804246,3999.08,2.0,1.0,1.0,1.0,16.0,3.1720017072129747,0.009292137191554058,37.16,0.009292137191554058,406.01621852326076,0.0,4.7688638179228695,3.1889879121191713,4.7688638179228695,3.985070147243138,,2.007292434011447,-0.0036867509224410597,1858.0,1.0,0.0,1136.0,1.0,7.527793987721444,64.0,,0,64.0,199954.0,0.16445088857453383,0.023365374036028286,199954.0,0.16445088857453383,0.023365374036028286,1.003450793682547,1.0034144259496371,1.4953839383058103,1.4953839383058103,1.5005620684117553,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0034507936825469857,0.5017253968412735,0.0034507936825469857,0.5017253968412735,0.1886109037651166,0.16250874499246262,0.046892564637867354,0.1886109037651166,0.16250874499246262,0.046892564637867354,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224657Z-repeatability-v1__pilot-balanced-v1_--8ba735d7a28f--enant_id-1000__us_tenant_id-10005__lookback_days-14,39.252,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977835524304494,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,94.5,200.0,0.00221644756955068,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1986731175506815,1.0574963749306745,3.1986731175506815,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T224711Z-repeatability-v1__pilot-balanced-v1_--523887f7556f--egion_global_user_join__lookback_days-7__limit_k-25,4071.954,18.0,18.0,1608.99,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.8885178958308467,4.0,4.0,600000.0,0.0,0.5,1.0,1.0,0.0,2.0,19126272.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,16087.833333333334,33333.333333333336,0.11148210416915325,1.0,600000.0,19126272.0,600000.0,19126272.0,1.0,33333.333333333336,18.0,3e-05,33333.333333333336,4.0,2.0,2.0,2.0,32.0,24.76624906306885,0.09637166666666666,3212.3888888888887,0.09637166666666666,3170.079880072813,0.0,8.41154374513309,3.414016096248354,5.111018268193043,0.0,8.41154374513309,8.41154374513309,0.693142180597445,57823.0,1.0,2.0,4928.0,1.0,12.965159193391955,128.0,,0,128.0,600000.0,0.4428513670898322,0.015666666666666666,600000.0,0.4428513670898322,0.015666666666666666,1.0,1.0,2.005333333333333,2.005333333333333,2.005333333333333,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.4513446576619691,0.4427683137470273,0.03133333333333333,0.4513446576619691,0.4427683137470273,0.03133333333333333,1.0,1.0,3.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
